,date,title,url,news
239,,,https://www.thehindu.com/profile/author/K-S-S-Seshan-9213/,"Send your feedback to: web.thehindu@thehindu.co.in Copyright© 2018, The Hindu
Click on ‘Yes, Keep Me Updated’ to get the latest news alerts from The Hindu
Our existing notification subscribers need to choose this option to keep getting the alerts.
Not now
"
240,"October 09, 2018 11:31",,https://www.thehindu.com/society/thinking-hand-ngo-hyderabad-teaches-women-to-buid-low-cost-furniture/article25164318.ece,"October 09, 2018 11:31 IST
Updated:
October 09, 2018 11:31 IST
more-in
NGO Thinking Hand hosted a workshop to teach neglected women in the Muslim community how to create low-cost and sustainable furniture
It’s remarkable how much one can learn in the space of a couple of hours. Behind Masjid-e-Ashraf Kareem, a small community centre is abuzz with busy hands of women constructing sturdy-looking structures out of cardboard. The women vary in age from teens to 50s, but the goal is universal: to learn how to keep their families sustained.
Mufti, one of the organisers from Safa Centre Kishan Bagh of Safa Baitul Maal, has long been involved in the betterment of the community’s conditions. With his youngest daughter perched on his lap and occasionally running off to help the workshop participants with the building, he turns to me with bright eyes as he preps to talk about his organisation’s efforts. He says he’s here to just make sure the girls are happy and doing well, especially as he himself has four daughters.
The Thinking Hand team with Mufti at the community centre in Kishan bagh   | Photo Credit: By arrangement
So how far do these efforts to empower the area go back? He recalls a survey he did of a few thousand families in the surrounding neighbourhoods, getting a consensus of the family’s socio-economic situation. He found many of the families have been left without a primary breadwinner — usually a man— who either died, abandoned his family, or was left disabled by an accident. “We wanted to help them,” he states, “because a lot of these women are working as housemaids and that’s not enough to keep a family of four to seven fed, clothed and sheltered.”
Valuable link-up
With a lot of poor working conditions for these women, it felt right to set up a clinic. After doing the preliminary survey, the Safa Centre Kishan Bagh set up a clinic. The clinic operates on an income basis providing coloured cards. For those with white cards, their income will be ₹6,000 to ₹7,000 and their medical treatment and medications would be free. Of the population of the area, 80% are white card-holders. For conditions involving blood sugar and thyroid, the clinic provides medication for the whole month. This establishment operates six days a week from 6pm till 10pm, after a lot of the families would be home after work, observing 50 to 70 patients a day.
During a consequent food drive, Thinking Hand and the Safa Centre linked up, wanting to bring more to area.
NGO Thinking Hand holds a workshop for underprivileged Muslim women at Kishan bagh in Attapur, Hyderabad. The workshop was organised by Santosh Kumar Ketham and Safa Baitul Maal’s Mufti who are teaching neglected women how to create functional and low-cost furniture out of cardboard.   | Photo Credit: G Ramakrishna
Ketham Santosh Kumar is an urban strategist and practising architect who co-founded NGO Thinking Hand. As per the organisation’s name, it aims to go beyond merely lending a helping hand but also to aggrandise and empower the situations of women in rural and/or neglected communities. “I found way too many women here left to fend for themselves while their primary male provider has either passed away or disappeared. It’s been good to see their stories change over the past couple of days.” The workshop has about 10 volunteers from different interactions Santosh and Mufti have had over the years of working.
By building low-cost furniture out of cardboard boxes, the participants are pushed to understand concepts of team-building, communication, architectural principles and concepts, the value of sustainable materials, practicality and pragmatism, time management and how to source material for building.
Chetna, a fashion design student at NIFT, photo-documents the workshops, explaining, “Santosh sir is one of the faculty at NIFT so that’s how I got into the project here. It’s been so wonderful to see how much the NGO is really helping them. Seeing the girls and women this happy is great. This is also a really important skill. It’s been a privilege to cover and to work closely on a project like this.”
One participant of around 14 years says, “I’m learning a lot and it’s good to see these skills will be useful in other places. It’s important to be taken seriously and not treated like I’m supposed to be at home.” She also points out the Masjid by the community centre has also taught her valuable tailoring skills and she’s made many friends there, which helps her feel less alone.
While the community values already exist, organisations like Thinking Hand and the Safa Centre are all about helping the people bring them to the surface.
"
241,"December 06, 2018 23:33",Congress to keep a tab on ruling party actions,https://www.thehindu.com/news/cities/Hyderabad/congress-to-keep-a-tab-on-ruling-party-actions/article25682934.ece,"December 06, 2018 23:33 IST
Updated:
December 06, 2018 23:33 IST
more-in
Command control room to receive complaints from field
After an exhaustive campaign, Congress has set up a command control room to focus on what it alleges is the widespread distribution of liquor and money by the ruling party and campaign for the ruling party under the garb of news.
A 10-line telephone system was set up to receive calls from various parts of the State from the cadre on the alleged misuse of machinery by the ruling party. For the last 24 hours the control room has alerted the officials and lodged complaints with the police on how the ruling party was ‘misusing’ its machinery to attract voters in its favour, coordinator for the control room Gudur Narayan Reddy said.
He claimed that the TV channel run by the ruling party was airing government programmes to lure the voters in its favour like the Kanti Velugu and after its complaint to the Election authorities it was stopped.
Complaints lodged
“Similarly, we received complaints on distribution of money and luring of voters by various other means and the issues were brought to the notice of the concerned officials,” he said.
Though confident, the Congress doesn’t want to leave any gaps in ensuring that the voters are brought to the polling stations.
“Despite all the hard work the most important aspect is the last day poll management that decides the fate. This is more so in a close contest,” a senior leader agreed.
Keen youngsters
“The big advantage is that a lot of youngsters are aggressively campaigning for the party voluntarily as they see a bright future for them only with the Congress,” a leader from Nalgonda district claimed.
Several senior Congress leaders also see this as their last attempt at the hustings given their age, and are determined to win. This sentiment has also been a campaign slogan for many as they tried to attract the rural voters with whom they have long association as MLAs. “One last chance”, was their plea during their campaign. Some of them, however, made all efforts to bring in their children into the poll arena but only a few could succeed.
Sympathy factor
A section of candidates who have tasted defeat last time are also banking on the sympathy factor and they have not left this opportunity as well in their campaign. In key segments like Sircilla where IT Minister K.T. Rama Rao is in fray, his opponent from Congress K. K. Mahender Reddy has been appealing to people to give him a chance.
He has already lost thrice, once with a narrow margin of just over 100 votes.
Another candidate who fits in this category is Vanteru Pratap Reddy, who is locked in a contest with Chief Minister K. Chandrasekhar Rao in Gajwel.
He is also banking on the sympathy factor that he has lost in the last elections and the allegations that he has been harassed since then.
"
242,"December 06, 2018 23:32",Poor publicity to criminal antecedents,https://www.thehindu.com/news/cities/Hyderabad/poor-publicity-to-criminal-antecedents/article25682931.ece,"December 06, 2018 23:32 IST
Updated:
December 06, 2018 23:32 IST
more-in
ECI directions diluted by insertions in local pullouts
Out of 1821 candidates in poll fray in Telangana on Friday, 231 have serious criminal antecedents. But the awareness about the criminal antecedents of the contesting candidates has remained low despite a new notification by the Election Commission of India about disclosure of crime beyond the routine of the affidavits.
“I saw them in the district edition of the paper,” “I saw it in local supplement,” were some of the comments by newspaper readers when asked about knowledge of criminal antecedents of the candidates. “This defeats the purpose for which the EC had framed the guidelines. Many of the candidates did the three insertions in the newspapers but chose the district pullouts or the local supplements for doing so. I want to know what the Telangana Chief Electoral Officer has done? Only two parties have uploaded details of the candidates with criminal background on their websites. The others have not done so,” says Rakesh Dubbudu of National Campaign for People’s Right to Information.
The ECI issued guidelines on October 10, 2018, shifting the onus of publicising criminal cases back to the candidates. The candidates had to issue advertisement in newspapers and TV channels about their crime record.
“Candidates... who have criminal cases against them, shall publish a declaration about their criminal cases, for wide publicity, in newspapers with wide circulation in the constituency area. This declaration is to be published in Format C-1... at least on three different dates from the day following the last date for withdrawal of candidatures and up to two days before the date of poll. The declaration in newspapers should be published in font size of at least 12 and should be placed suitably in the newspapers so that the directions for wide publicity are complied with in letter and spirit,” are the easily understandable guidelines for the advertisements. But this has not happened.
“I didn’t see any such advertisements in any English newspaper. I saw one or two in Telugu papers that too were by non-serious candidates. We informed the CEO. He should have issued a statement about after seeing the poor response to ECI orders,” said M. Padmanabha Reddy of Telangan Election Watch when asked about candidates not conforming to the EC orders.
"
243,"December 06, 2018 22:19","UAE dirhams seized at airport, woman held",https://www.thehindu.com/news/cities/Hyderabad/uae-dirhams-seized-at-airport-woman-held/article25682419.ece,"December 06, 2018 22:19 IST
Updated:
December 06, 2018 22:19 IST
more-in
A Sharjah-bound woman passenger, who was in possession of unaccounted foreign currency, was detained by the sleuths of Central Industrial Security Force (CISF) at Rajiv Gandhi International Airport here on Thursday.
During baggage screening at around 2.30 a.m., the CISF officials found suspicious articles in the accused Fidha Hussain Zinath’s handbag, when she was about to board Air Arabia flight G9-453.
On examining the baggage, officials found 1,50,000 UAE dirhams of various denominations valued at ₹ 28 lakh in Indian currency.
The woman, who was travelling with an infant, was handed over to Directorate of Revenue Intelligence officials for further action.
"
244,"December 06, 2018 22:14",Arrangements in place for smooth polling in Medak,https://www.thehindu.com/news/cities/Hyderabad/arrangements-in-place-for-smooth-polling-in-medak/article25682327.ece,"December 06, 2018 22:14 IST
Updated:
December 06, 2018 22:14 IST
more-in
Assembly Elections
KCR to vote at Chintamadaka and Harish Rao to vote at Siddipet
Arrangements were completed for the smooth conduct of elections in erstwhile Medak district with officials already reaching the polling stations with equipment, and the police making all the security arrangements.
A total of 11 constituencies are going for polls in erstwhile Medak district including Gajwel, Siddipet, Dubbak, Husnabad, Medak, Narsapur, Sangareddy, Andol, Narayankhed, Zaheerabad and Patancheru.
In Siddipet district, there are a total of 8,55,465 voters with male voters being 4,25,469, female voters numbering 4,29,951 and others 45. Sangareddy district has a total of 11,43,761 voters with 5,78,614 males, 5,65,080 females and others 67. Medak district has a total of 3,92,606 voters, among whom 1,93,738 are men, 2,04,250 are women and others are 18.
General observer Gangadhar Patra visited Gajwel and Dubbak Assembly constituencies and verified the distribution process. There are a total 1,102 polling stations in Siddipet district and 125 sectoral officers and 238 micro observers will be supervising the election process.
Siddipet Collector D. Krishna Bhaskar personally supervised the distribution of EVMs, VVPATs, CUs and ballot units to the concerned officials. Webcasting will be directly linked from 112 polling stations to CEO office and 180 stations will be linked to district election officer’s office.
Sangareddy Collector M. Hanumantha Rao visited Narayanakhed and supervised the arrangements. Similarly, Medak Collector K. Dharma Reddy also supervised the distribution of election material to the concerned officials.
Section 144 in force
Preparations are on for the smooth conduct of polling in the erstwhile undivided district tomorrow. In all, 11,880 polling staff – 6,880 in Nizamabad and 5,000 in Kamareddy – along with electronic voting machines (EVMs) and voter variable paper audit trails (VVPATS) were deployed at 2,063 polling stations.
According to authorities, training was given for the staff in three stages and some members were even sent to Delhi for the purpose. About 17 lakh voters are expected to exercise their franchise in nine Assembly constituencies. Section 144 was clamped down at all polling stations 48 hours before the beginning of polling. A total of 1,795 police personnel were deployed and 10 companies of paramilitary forces arrived for the security duty.
Students were entrusted with the job of webcasting. Micro observers were also on duty. Special vehicles were arranged for transporting the poll staff and security forces. Collector M. Ram Mohan Rao has said that counting for six polling stations would be held at Government Polytechnic College for boys and girls here on December 11.
"
245,"December 06, 2018 14:44",,https://www.thehindu.com/news/cities/Hyderabad/anthill-studio-accelerator-programmes-demo-day-saw-entrepreneurs-showcasing-means-to-enhance-viewer-engagement-in-media-and-entertainment/article25678782.ece,"December 06, 2018 14:44 IST
Updated:
December 06, 2018 14:45 IST
more-in
Anthill Studio Accelerator Programme’s Demo Day saw entrepreneurs showcasing means to enhance viewer engagement in media and entertainment
Stepping into Hyderabad International Convention Centre on Thursday could have made one feel like a kid in a candy store, a hi-tech candy store at that. Investors, studios and content developers discussed concepts around animation, visual effects, virtual reality, augmented reality, machine learning and several other areas of expertise during IndiaJoy 2018.
Keenly following these developments and grooming some of the emerging teams that can facilitate innovations in media and entertainment were also stakeholders from the Telugu film fraternity. At a chat session for IndiaJoy 2018, actor-producer Rana Daggubati highlighted the Indian ability of deriving stories rooted in our culture and the necessity to engage the audience by narrating these stories on multiple platforms — cinema, comic books, VR experience and augmented reality. He was speaking hours after returning from Tokyo, where he along with producer Shobu Yarlagadda received an overwhelming reception for Baahubali.
The Tokyo Comic Con had cos play artists enacting different characters that inhabited kingdom Mahishmati. A special screening of the film, in Telugu with Japanese subtitles, saw hundreds of Japanese filmgoers rooting for Rajamouli’s larger-than-life extravaganza. Incidentally, the two-part Baahubali has been running successfully in Japan, and a special edition of Manga comics has capitalised on the film’s fame. The earlier technique of introducing merchandise on a film is just the tip of the iceberg. Games, comics and other channels enable a larger engagement of audience for a longer period of time.
On the sidelines of IndiaJoy was Anthill Studio’s Demo Day. Earlier this year, Suresh and Rana Daggubati’s Suresh Productions and Prasad Vanga’s Anthill Ventures collaborated to announce Anthill Studio, which identified start-ups for a three-month mentorship and accelerator programme. A clique of seven media and entertainment start-ups — ComicFlix, NewsPlus, RecoSense, Rooter, Saranyu, Scapic and Woodcutter Film Technologies — showcased their strengths at the demo event on Thursday. These start-ups were selected from 150 applications. From showcasing newer ways of aggregating news to using big data to predict box office results, the start-ups hope to be a part of the next leap in the media and entertainment sectors. We’ll focus on some of their work in the coming days. The event also witnessed a discussion between Krishna Durbha of Cognizant, co-founder of Makuta VFX Pete Draper, producer Shobu Yarlagadda, and Raman Kalra of PwC on emerging technologies and challenges.
Start-ups that want to be a part of the next edition of Anthill Studio Accelerator Programme can apply before January 15, 2019. Look up http://anthillstudio.co/
"
246,"December 06, 2018 07:47",Thick blanket of security for poll day,https://www.thehindu.com/news/cities/Hyderabad/thick-blanket-of-security-for-poll-day/article25677312.ece,"December 06, 2018 07:47 IST
Updated:
December 06, 2018 07:47 IST
more-in
Central, State forces deployed for smooth conduct of polls
Having registered 1,314 cases related to election code violation, the Telangana State police were geared up for the peaceful conduct of polls on Friday, despite poll boycott call given by the Left Wing Extremist (LWE) in areas bordering Chhattisgarh, Additional DGP, Law and Order, Jitender said on Wednesday.
Combing operations and area domination exercises are being carried out extensively to prevent untoward incidents in LWE areas bordering Chhattisgarh and Maharashtra, he said. “This is a continuous process. Both, State and Central security forces are deployed and adequate measures are being taken for the elections,” he said.
Over 90,000 persons with past criminal record who has the potential to create trouble during polls were already bound over by the police, who also executed 11,853 non-bailable warrants (NBW).
The police have seized ₹86.59 crore in cash and about 4.70 lakh litres of liquor worth ₹ 2.03 crore in the last three months, Mr. Jitender said. While, 8,481 private persons have deposited their licensed firearms with the police, as many as 39 arms licences were cancelled and 11 unlicensed weapons were seized, he said.
When asked about the force deployment in the State, Mr. Jitender maintained that adequate Central and State forces have been deployed as per the guidelines of the Election Commission of India.
“Apart from Central Reserve Police Force, Railway Protection Force and other forces, police from Maharashtra, Karnataka, Madhya Pradesh, Odisha and Chhattisgarh have also been pressed into service for the elections,” the Additional DGP said.
Critical locations
Special arrangements have been made for nearly 4,000 critical locations in the State, including Kodangal, a ‘politically sensitive’ constituency, the top police brass added.
Earlier in the day, Hyderabad Commissioner of Police Anjani Kumar said as many as 17,845 security forces were deployed in the city, including 14,645 from city police and 22 companies of Central force. “A close watch was kept on the movement of cash, liquor, contraband and other articles meant as an inducement for voters and so far we have seized ₹27.03 crore in cash and gold ornaments and silver articles worth ₹ 2.41 crore,” he said.
In the 2014 assembly polls, ₹12.11 lakh in cash was seized and less than 50 petty cases were booked. “However, this year, a record number of case was seized and as many as 13,584 petty cases were booked,” the Commissioner said.
On Friday, about 518 check posts/pickets will be functioning and over 3,300 ultra-high frequency wireless sets will be used for communication, he said. “Anyone who tries to create disturbance and forms mobs on election day will be arrested immediately. Videography is being done through CCTV cameras also,” he said. For the next 48 hours, intense checking will be done in hotels in the city to identify non-locals who came to the city for campaigning.
"
247,"December 06, 2018 07:24",Injured dog dragged mercilessly on road,https://www.thehindu.com/news/cities/Hyderabad/injured-dog-dragged-mercilessly-on-road/article25677223.ece,"December 06, 2018 07:24 IST
Updated:
December 06, 2018 07:24 IST
more-in
In a hair raising incident of cruelty towards animals in the city, an injured canine was dragged for a kilometre on the road by a rope tied to its hind leg.
The incident was noticed and reported by an animal welfare activist who had rescued the dog and taken it to the hospital. However, the hapless animal did not survive the ordeal.
Ch.Shiva Kumar, business development manager of a private company, and head of the Anti Cruelty Cell in N.S.Ahluwalia Animal Sanctuary, noticed the gruesome incident near Hastinapuram on Sunday.“I was passing by when a man was dragging the dog with a rope tied to its hind leg for close to a kilometre. The animal was wounded in abdomen and in a wretched condition. I questioned the man, but he replied callously that it was just a dog and not human being,” Mr. Kumar shared, lamenting how men fail to see that suffering is the same for animals and human beings.
By the time Mr. Kumar snatched the rope from his hands, the skin of the animal was totally scraped on the side it was being dragged. “I immediately rushed the dog to a facility run by People for Animals, but it died eventually owing to the suffering. I tried to lodge a police complaint at Meerpet police station, but learnt that the area where this incident had happened came under L.B.Nagar police station. I will soon lodge a complaint there,” he said.
Cruelty towards animals is a punishable offence.
"
248,"December 06, 2018 01:10",NFC working on 10 new heavy water reactors,https://www.thehindu.com/news/cities/Hyderabad/nfc-working-on-10-new-heavy-water-reactors/article25675242.ece,"December 06, 2018 01:10 IST
Updated:
December 06, 2018 07:25 IST
more-in
Very high quality standards being maintained: Chairman
Nuclear Fuel Complex (NFC) is at the threshold of embarking on an ambitious programme of fuel manufacturing for a large fleet of 10 new Pressurised Heavy Water Reactors (PHWR) recently announced by the Government of India and four reactors are already in the making, said chairman and chief executive Dinesh Srivastava on Wednesday.
Mr. Srivastava mentioned that very high quality standards on a par with world PHWR fuel manufacturers has become a routine at the NFC. He was speaking at the three-day international conference on ‘Characterisation and Quality Control of Nuclear Fuels- CQCNF-2018’ organised by Department of Atomic Energy (DAE).
The sixth such conference being organised since the year 2002 in cooperation with the International Atomic Energy Agency (IAEA), Vienna-Austria, it provides a platform to share present practices, recent developments and future trends in the area of nuclear fuels for water cooled and fast breeder reactors.
About 200 scientists including 20 eminent foreign nuclear scientists from Argentina, Belgium, Canada, Germany, Kazakhstan, Austria and United States are attending the conference. Senior scientists and engineers from various units of DAE like BARC, NPCIL, IGCAR, AFFF, RRCAT etc. are also participating and presenting papers on important developments carried out in their units in the last three years.
Former Atomic Energy Commission chairman Srikumar Banerjee, who is also presently Chancellor of Homi Bhabha National Institute, spoke of how NFC conquered challenges in making the first 100 MT/ year of nuclear fuel and to be successfully scaling it up to the present level of 1500 MT/year, developing new technologies, meeting stringent specifications of nuclear fuel and so on.
Atomic Minerals Directorate Director M.B. Verma highlighted the importance of the quality of raw materials for nuclear fuel making and also assured increased supplies to meet the country’s future requirement, now that about 3000 MT of raw material has been identified in the country. Convener of the conference and General Manager-Fuels Group - D.S. Setty said it is the year of “The millionth PHWR fuel bundle production at NFC” which has put DAE on a strong footing for the ambitious nuclear program ahead.
"
249,"December 06, 2018 01:09",Pre-poll holiday for offices serving as polling stations,https://www.thehindu.com/news/cities/Hyderabad/pre-poll-holiday-for-offices-serving-as-polling-stations/article25675241.ece,"December 06, 2018 01:09 IST
Updated:
December 06, 2018 13:55 IST
more-in
December 7 is holiday for Central government employees
Hyderabad District Collector M. Raghunandan Rao has declared a local holiday on Thursday for government offices/local bodies/other government institutions in which polling stations and distribution centres are arranged.The Collector issued instructions to this effect in connection with the elections scheduled for December 7 declaring holiday on pre-poll day under the Negotiable Instruments Act, 1881. Holiday has also been declared on the polling day for all Central government offices located within the State enabling employees to exercise their franchise.
The election authority, Chief Electoral Officer Rajat Kumar, said as many as 446 flying squads were in operation in the State to swing into action if any instances of irregularities were reported. These squads were in addition to 448 static surveillance teams that had been deployed to monitor the proceedings.
Besides, 224 video surveillance teams and 133 video-viewing teams were pressed into service and there were 126 assistant expenditure observers and 123 accounting teams in operation in different constituencies across the State.
Zoo holiday
The Nehru Zoological Park will remain closed for visitors on December 7, owing to the General Elections to the Telangna State Legislative Assembly, a press note informed on Wednesday.
It will reopened for visitors again the next day, December 8.
"
250,"December 06, 2018 01:05",High Court grills DGP on Revanth’s detention,https://www.thehindu.com/news/cities/Hyderabad/high-court-grills-dgp-on-revanths-detention/article25675213.ece,"December 06, 2018 01:05 IST
Updated:
December 06, 2018 01:05 IST
more-in
Advocate-General directed to file counter by December 12
The Telangana government landed in an embarrassing situation on Wednesday as its Director-General of Police M. Mahender Reddy had to personally appear before the Hyderabad High Court to explain the reasons for the midnight preventive detention of Congress candidate A. Revanth Reddy.
A division bench comprising Justice Raghvendra Singh Chauhan and Justice M. Satyanarayana Murthy raised several questions like which officer took the ‘drastic decision’ of Mr. Reddy’s midnight detention, what prompted that decision and if there were no alternatives to the course taken.
On Tuesday, the bench heard a habeas corpus petition filed by Mr. Reddy’s counsel as police whisked him away after raiding his house in Kodangal of Vikarabad district on Tuesday midnight. The bench directed Telangana Advocate-General B. S. Prasad to present the documents that had compelled the police to detain Mr. Reddy. Resuming the hearing on Wednesday, the judges perused the documents relating to orders of Mr. Reddy’s preventive detention.
"
251,"December 06, 2018 00:16",We will deliver the Telangana which people dreamt of: Rahul,https://www.thehindu.com/news/cities/Hyderabad/we-will-deliver-the-telangana-which-people-dreamt-of-rahul/article25674797.ece,"December 06, 2018 00:16 IST
Updated:
December 06, 2018 13:53 IST
more-in
Protection of farmers and employment to youth will be the foundation for Telangana’s next government, says AICC president
Minutes before the campaigning time ended on Wednesday evening, the People’s Front put up a united show at a press conference with all its stars sharing the stage and the AICC president Rahul Gandhi announcing that the voice of Telangana was sitting together to deliver the Telangana that people had dreamt of during the agitation.
The press conference attended by alliance partners including Telugu Desam Party (TDP) president N. Chandrababu Naidu, TJS president Kodandaram, CPI Secretary S. Sudhakar Reddy, Manda Krishna Madiga, Gaddar, Cheruku Sudhakar and Abdul Ghani of Indian Union Muslim League (IUML) sent a united message which Mr. Rahul Gandhi described that a government with foundation for protection of farmers and employment to youngsters will be in place in a few days.
Mr. Gandhi said Chief Minister K. Chandrasekhar Rao’s body language and his abuses at public meetings show the nervousness of his imminent defeat. “The reality is coming to him,” he said. To a question, he said the cadre of all the parties were working in harmony.
Justifying the alliance with Telangana TDP, he said Mr. Naidu came to him with his fears of India under attack from Prime Minister Narendra Modi and the very idea of India was under threat. KCR, as a supporter of Mr. Modi, obviously had to be fought together by us, he said.
No interference
Mr. Naidu ridiculed the campaign against him that he would interfere in Telangana affairs. It is a false propaganda unleashed by a nervous KCR. There will be a Telangana government here and Mr. Kodandaram will be the convenor of the alliance guiding the government.
He said all the projects in Telangana were either taken up during TDP or Congress regimes except Kaleshwaram and KCR doesn’t have much to claim. “I want both the States to be developed and working together both States can prosper,” he said adding that his role will be limited.
Goebbel’s propaganda
The TPCC president Uttam Kumar Reddy termed the fears of Mr. Naidu’s interference as Goebbel’s propaganda of the TRS and said KCR doesn’t have much to boast about his governance. So he is resorting to such tactics but people are aware of it. AICC in-charge for Telangana R.C. Khuntia, AICC Secretaries Madhu Yaskhi and N.S. Bose Raju and AICC media chief, Randeep Surjewala were also present.
"
252,"December 06, 2018 00:15",Congress losing polls because of Rahul Gandhi: Owaisi,https://www.thehindu.com/news/cities/Hyderabad/congress-losing-polls-because-of-rahul-gandhi-owaisi/article25674774.ece,"December 06, 2018 00:15 IST
Updated:
December 06, 2018 13:54 IST
more-in
Only regional parties can represent the aspirations Telangana, says MIM chief
Referring to AIMIM as BJP’s C-team reveals the feudal mindset of Rahul Gandhi, said AIMIM president Asaduddin Owaisi on Wednesday. Mr. Owaisi was responding to questions at a media conference held at Hyderabad Press Club.
“Rahul Gandhi is a Janeudhari Hindu. A Janeudhari Hindu thinks everyone is lesser than him. But the Indian Constitution considers everyone equal,” Mr. Owaisi said. Congress party is losing in elections because of Rahul Gandhi, he slammed. “We need regional parties to represent aspirations of Telangana,” he said, adding TDP and Congress rule brought no development in the region. Telangana’s electorate should not allow Chandrababu Naidu to rule Telangana from Andhra Pradesh, he added.
Mr. Owaisi made an open appeal to the electorate to bring K. Chandrasekhar back to power. Muslim community in Telangana is aware that communal riots have not broken out in Hyderabad after TRS came to power, he said. “The fear factor among Muslims in other States is non-existent in Telangana. AIMIM’s contribution in maintaining peace in the State will be recognised by the electorate,” Mr. Owaisi said. Brushing aside allegations that AIMIM contested in several seats in other States including Uttar Pradesh to split votes in favour of BJP even as in Telangana they fielded candidates only in six seats, Mr. Owaisi said all parties which have “falling political graph think to stay relevant by criticising him”. In Telangana it was AIMIM’s election strategy to field candidates only in eight seats, he explained. He criticised UP Chief Minister Yogi Adityanath for coming to Hyderabad for an election campaign even as a police officer was killed following allegations of cow slaughter. “The accused in the case are Bajrang Dal activists. Now it is up to BJP to decide whether they want to act against Bajrang Dal which is a sister concern of Rashtriya Swayamsevak Sangh,” Mr. Owaisi said. He further stated that both BJP and Congress should be voted out of power.
"
253,"December 06, 2018 00:12",Survey: Lagadapati sticks to his guns,https://www.thehindu.com/news/cities/Hyderabad/survey-lagadapati-sticks-to-his-guns/article25674734.ece,"December 06, 2018 00:12 IST
Updated:
December 06, 2018 13:53 IST
more-in
Assembly Elections
Former Congress MP says People’s Front leading in at least 4 of the 10 erstwhile districts in Telangana
Former Congress MP Lagadapati Rajagopal remained firm on his claims that the Congress-led Praja Kutami, People’s Front, made significant inroads in several constituencies and was leading in at least four of the 10 erstwhile districts of the State.
Mr. Rajagopal said the survey conducted by his flash team in the last couple of days revealed that the Praja Kutami gained ground in Warangal too where the TRS was leading till two days ago. The preference of voters was changing fast and he was awaiting reports from another district Nizamabad where TRS was found to be leading initially.
The former MP responded to IT Minister K.T. Rama Rao posting the conversation between the two on Twitter claiming that it had hurt his reputation. Mr. Rajagopal triggered controversy after announcing in Tirumala on December 1 that a good number of independents were winning in Telangana elections and this was followed by another claim on Tuesday when he said the Praja Kutami was leading in four districts as against three by the TRS and there was keen contest in two districts — Mahabubnagar and Karimnagar.
He said the Praja Kutami would form the government after the forthcoming elections if the poll percentage was over 68. The TRS leaders raised strong objections to the reported findings, claiming that the results were being aired at the behest of TDP president N. Chandrababu Naidu for creating confusion among the minds of the people. Mr. Rajagopal, however, remained firm on his assessment and asserted that he had shared the details of the findings with Mr. Rama Rao on November 11.
In fact, Mr. Rama Rao enquired about the prospects of TRS during his conversation with him (Mr. Rajagopal) and wanted survey to be conducted in 23 constituencies. Mr. Rajagopal said he had conducted survey by his flash team in 37 constituencies and told Mr. Rama Rao that the Congress was leading. Responding to KTR’s charge that the survey was bogus, he revealed the contact numbers through which Mr. Rama Rao chatted with him.
Mr. Rajagopal said the initial reports of the survey conducted by his teams were in favour of the TRS and he had communicated the same to Mr. Rama Rao.
He said he had in fact suggested to Mr. KTR the need to change at least 65% of the MLAs as there was strong local anti-incumbency factor against them in the respective constituencies. He said he had even advised the TRS to join hands with the TDP and allot a few seats to the party, but the TRS preferred to go independently.
The former MP said he would reveal the full details of his survey after the completion of polling on December 7.
"
254,"December 06, 2018 00:08","Rohingyas still in electoral rolls, put on ASD list",https://www.thehindu.com/news/cities/Hyderabad/rohingyas-still-in-electoral-rolls-put-on-asd-list/article25674724.ece,"December 06, 2018 00:08 IST
Updated:
December 06, 2018 00:08 IST
more-in
Assembly Elections
Rohingya Muslims or Rohingyas, migrants to the city from Myanmar, are not entitled to vote in the upcoming elections, and will be liable to penal action if they try to do so, a media communiqué from the District Election Officer M. Dana Kishore informed on Wednesday.
As many as 105 Rohingyas have managed to enrol themselves as voters in the city, from various constituencies including Chandrayangutta, Bahadurpura, Yakutpura, Nampally, Malakpet, and Karwan, and got Electoral Photo Identity Cards (EPIC) too.
The oversight was not discovered till the Ministry of Home Affairs sent a list of Rohingya refugees taking shelter here in the city, and provided identity cards by the United Nations High Commission for Refugees, S. Pankaja an electoral official from GHMC informed.
Their names could not be deleted as the final list had already been published, she said. A letter to the Election Commission seeking permission for deletion, but there has not been any response. “We have placed them in the ASD (Absent, Shifted, Dead) list under the Shifted head, and booked cases under Representation of People Act. The list of their EPIC numbers have been dispatched to the officials concerned, who have been instructed not to allow them to vote,” Ms. Pankaja said.
In case a Rohingya marked in the ASD list comes to vote, then he will be taken into custody and a case will be registered against him, the press release said.
The city is sheltering a total of 5025 Rohingya refugees, who have fled from persecution by Buddhist State in Northern Rakhine state of Myanmar.
"
